VandområdeID ,MålestationsID 
DKRIVER3761 ,DKMONRW14000247 
DKRIVER3232 ,DKMONRW14000250 
DKRIVER3232 ,DKMONRW14000252 
DKRIVER4181 ,DKMONRW14000257 
DKRIVER5404 ,DKMONRW14000267 
DKRIVER4478 ,DKMONRW14000268 
DKRIVER6582 ,DKMONRW14000270 
DKRIVER4810 ,DKMONRW14000272 
DKRIVER5775 ,DKMONRW14000273 
DKRIVER3985 ,DKMONRW14000275 
DKRIVER5183 ,DKMONRW14000276 
DKRIVER8154 ,DKMONRW14000277 
DKRIVER1770 ,DKMONRW14000278 
DKRIVER5487 ,DKMONRW14000279 
DKRIVER1865 ,DKMONRW14000280 
DKRIVER1631 ,DKMONRW14000281 
DKRIVER8366 ,DKMONRW14000284 
DKRIVER8487 ,DKMONRW14000286 
DKRIVER4162 ,DKMONRW14000287 
DKRIVER3232 ,DKMONRW14000288 
DKRIVER3232 ,DKMONRW14000289 
DKRIVER3232 ,DKMONRW14000297 
DKRIVER8200 ,DKMONRW14000299 
DKRIVER8200 ,DKMONRW14000300 
DKRIVER545,DKMONRW14000303 
DKRIVER8200 ,DKMONRW14000307 
DKRIVER8200 ,DKMONRW14000340 
DKRIVER7637 ,DKMONRW14000341 
DKRIVER7637 ,DKMONRW14000342 
DKRIVER8154 ,DKMONRW14000352 
DKRIVER8154 ,DKMONRW14000354 
DKRIVER3761 ,DKMONRW14000360 
DKRIVER4181 ,DKMONRW14000365 
DKRIVER4181 ,DKMONRW14000366 
DKRIVER5191 ,DKMONRW14000367 
DKRIVER2797 ,DKMONRW15000002 
DKRIVER8470 ,DKMONRW15000026 
DKRIVER7710 ,DKMONRW15000032 
DKRIVER2286 ,DKMONRW15000033 
DKRIVER410,DKMONRW15000034 
DKRIVER7622 ,DKMONRW15000036 
DKRIVER6524 ,DKMONRW15000042 
DKRIVER4232 ,DKMONRW15000044 
DKRIVER3324 ,DKMONRW15000045 
DKRIVER188,DKMONRW15000046 
DKRIVER2575 ,DKMONRW15000047 
DKRIVER8119 ,DKMONRW15000067 
DKRIVER2685 ,DKMONRW15000069 
DKRIVER3991 ,DKMONRW15000074 
DKRIVER3902 ,DKMONRW15000075 
DKRIVER123,DKMONRW15000077 
DKRIVER610,DKMONRW15000104 
DKRIVER410,DKMONRW15000105 
DKRIVER2030 ,DKMONRW15000106 
DKRIVER6070 ,DKMONRW15000143 
DKRIVER7115 ,DKMONRW15000147 
DKRIVER2109 ,DKMONRW15000149 
DKRIVER2354 ,DKMONRW15000151 
DKRIVER3658 ,DKMONRW15000152 
DKRIVER6039 ,DKMONRW15000235 
DKRIVER2797 ,DKMONRW15000250 
DKRIVER7109 ,DKMONRW15000268 
DKRIVER7109 ,DKMONRW15000269 
DKRIVER316,DKMONRW15000276 
DKRIVER590,DKMONRW15000278 
DKRIVER3896 ,DKMONRW15000280 
DKRIVER7269 ,DKMONRW15000294 
DKRIVER7269 ,DKMONRW15000295 
DKRIVER6039 ,DKMONRW15000300 
DKRIVER7425 ,DKMONRW15000301 
DKRIVER1412 ,DKMONRW15000309 
DKRIVER3079 ,DKMONRW15000311 
DKRIVER4285 ,DKMONRW15000312 
DKRIVER4285 ,DKMONRW15000313 
DKRIVER6334 ,DKMONRW15000315 
DKRIVER8099 ,DKMONRW15000328 
DKRIVER7340 ,DKMONRW15000332 
DKRIVER8030 ,DKMONRW15000336 
DKRIVER8030 ,DKMONRW15000337 
DKRIVER6072 ,DKMONRW15000343 
DKRIVER2982 ,DKMONRW15000344 
DKRIVER462,DKMONRW15000362 
DKRIVER4675 ,DKMONRW15000374 
DKRIVER5377 ,DKMONRW15000383 
DKRIVER3405 ,DKMONRW15000387 
DKRIVER2004 ,DKMONRW15000393 
DKRIVER1799 ,DKMONRW15000396 
DKRIVER7892 ,DKMONRW15000398 
DKRIVER2514 ,DKMONRW15000401 
DKRIVER1593 ,DKMONRW15000405 
DKRIVER6893 ,DKMONRW15000418 
DKRIVER3390 ,DKMONRW15000422 
DKRIVER8030 ,DKMONRW15000424 
DKRIVER8030 ,DKMONRW15000429 
DKRIVER8470 ,DKMONRW15000431 
DKRIVER6521 ,DKMONRW15000455 
DKRIVER6375 ,DKMONRW15000458 
DKRIVER5250 ,DKMONRW15000459 
DKRIVER8030 ,DKMONRW15000468 
DKRIVER6429 ,DKMONRW15000471 
DKRIVER203,DKMONRW15000472 
DKRIVER811,DKMONRW15000481 
DKRIVER811,DKMONRW15000483 
DKRIVER5813 ,DKMONRW15000484 
DKRIVER188,DKMONRW15000485 
DKRIVER188,DKMONRW15000486 
DKRIVER188,DKMONRW15000487 
DKRIVER188,DKMONRW15000490 
DKRIVER811,DKMONRW15000491 
DKRIVER811,DKMONRW15000492 
DKRIVER4872 ,DKMONRW15000497 
DKRIVER3895 ,DKMONRW15000498 
DKRIVER3895 ,DKMONRW15000499 
DKRIVER2666 ,DKMONRW15000504 
DKRIVER7433 ,DKMONRW15000505 
DKRIVER8030 ,DKMONRW15000506 
DKRIVER8030 ,DKMONRW15000507 
DKRIVER7016 ,DKMONRW15000512 
DKRIVER2030 ,DKMONRW15000516 
DKRIVER687,DKMONRW15000522 
DKRIVER1455 ,DKMONRW15000523 
DKRIVER5514 ,DKMONRW15000525 
DKRIVER2960 ,DKMONRW15000527 
DKRIVER5514 ,DKMONRW15000528 
DKRIVER3636 ,DKMONRW15000535 
DKRIVER3636 ,DKMONRW15000536 
DKRIVER3636 ,DKMONRW15000537 
DKRIVER7510 ,DKMONRW15000540 
DKRIVER3369 ,DKMONRW15000542 
DKRIVER4699 ,DKMONRW15000553 
DKRIVER4699 ,DKMONRW15000555 
DKRIVER7567 ,DKMONRW15000556 
DKRIVER6269 ,DKMONRW15000558 
DKRIVER2330 ,DKMONRW15000559 
DKRIVER4724 ,DKMONRW15000565 
DKRIVER4283 ,DKMONRW15000567 
DKRIVER2403 ,DKMONRW15000575 
DKRIVER2130 ,DKMONRW15000578 
DKRIVER783,DKMONRW15000583 
DKRIVER7591 ,DKMONRW15000594 
DKRIVER893,DKMONRW15000604 
DKRIVER3238 ,DKMONRW15000606 
DKRIVER3238 ,DKMONRW15000609 
DKRIVER6844 ,DKMONRW15000617 
DKRIVER6717 ,DKMONRW15000623 
DKRIVER3844 ,DKMONRW15000639 
DKRIVER1600 ,DKMONRW15000640 
DKRIVER900,DKMONRW15000643 
DKRIVER6322 ,DKMONRW15000644 
DKRIVER6322 ,DKMONRW15000645 
DKRIVER6322 ,DKMONRW15000646 
DKRIVER3371 ,DKMONRW15000647 
DKRIVER3089 ,DKMONRW15000649 
DKRIVER5327 ,DKMONRW15000651 
DKRIVER3108 ,DKMONRW15000653 
DKRIVER605,DKMONRW15000655 
DKRIVER2713 ,DKMONRW15000668 
DKRIVER7720 ,DKMONRW15000669 
DKRIVER7720 ,DKMONRW15000671 
DKRIVER2354 ,DKMONRW15000676 
DKRIVER3998 ,DKMONRW15000695 
DKRIVER5591 ,DKMONRW15000696 
DKRIVER1597 ,DKMONRW15000701 
DKRIVER3405 ,DKMONRW15000725 
DKRIVER3405 ,DKMONRW15000726 
DKRIVER4232 ,DKMONRW15000727 
DKRIVER4232 ,DKMONRW15000728 
DKRIVER4232 ,DKMONRW15000729 
DKRIVER4232 ,DKMONRW15000730 
DKRIVER2514 ,DKMONRW15000732 
DKRIVER2514 ,DKMONRW15000733 
DKRIVER6717 ,DKMONRW15000736 
DKRIVER188,DKMONRW15000740 
DKRIVER811,DKMONRW15000743 
DKRIVER811,DKMONRW15000745 
DKRIVER5813 ,DKMONRW15000747 
DKRIVER5813 ,DKMONRW15000748 
DKRIVER188,DKMONRW15000752 
DKRIVER5813 ,DKMONRW15000757 
DKRIVER811,DKMONRW15000761 
DKRIVER3895 ,DKMONRW15000763 
DKRIVER3895 ,DKMONRW15000764 
DKRIVER3895 ,DKMONRW15000765 
DKRIVER4699 ,DKMONRW15000771 
DKRIVER6524 ,DKMONRW15000773 
DKRIVER4724 ,DKMONRW15000774 
DKRIVER3844 ,DKMONRW15000786 
DKRIVER3844 ,DKMONRW15000787 
DKRIVER2109 ,DKMONRW15000805 
DKRIVER2109 ,DKMONRW15000807 
DKRIVER6322 ,DKMONRW15000814 
DKRIVER7720 ,DKMONRW15000816 
DKRIVER2354 ,DKMONRW15000818 
DKRIVER2575 ,DKMONRW15000826 
DKRIVER2575 ,DKMONRW15000827 
DKRIVER2575 ,DKMONRW15000828 
DKRIVER2575 ,DKMONRW15000829 
DKRIVER3562 ,DKMONRW15000833 
DKRIVER2620 ,DKMONRW15000834 
DKRIVER6686 ,DKMONRW15000863 
DKRIVER4008 ,DKMONRW15000864 
DKRIVER8303 ,DKMONRW15000869 
DKRIVER6605 ,DKMONRW15000898 
DKRIVER3405 ,DKMONRW15000899 
DKRIVER3405 ,DKMONRW15000900 
DKRIVER8119 ,DKMONRW15000947 
DKRIVER6503 ,DKMONRW15000952 
DKRIVER6503 ,DKMONRW15000953 
DKRIVER3079 ,DKMONRW15001033 
DKRIVER7509 ,DKMONRW15001046 
DKRIVER7591 ,DKMONRW15001048 
DKRIVER811,DKMONRW15001050 
DKRIVER6039 ,DKMONRW15001052 
DKRIVER7340 ,DKMONRW15001053 
DKRIVER8030 ,DKMONRW15001060 
DKRIVER8030 ,DKMONRW15001061 
DKRIVER7782 ,DKMONRW16000023 
DKRIVER7766 ,DKMONRW16000024 
DKRIVER6104 ,DKMONRW16000028 
DKRIVER6780 ,DKMONRW16000029 
DKRIVER5782 ,DKMONRW16000031 
DKRIVER7624 ,DKMONRW16000053 
DKRIVER5231 ,DKMONRW16000054 
DKRIVER2701 ,DKMONRW16000070 
DKRIVER5052 ,DKMONRW16000148 
DKRIVER6871 ,DKMONRW16000165 
DKRIVER7770 ,DKMONRW16000192 
DKRIVER7770 ,DKMONRW16000193 
DKRIVER5231 ,DKMONRW16000197 
DKRIVER7602 ,DKMONRW16000207 
DKRIVER4531 ,DKMONRW16000214 
DKRIVER2535 ,DKMONRW16000215 
DKRIVER5815 ,DKMONRW16000251 
DKRIVER5678 ,DKMONRW16000253 
DKRIVER2633 ,DKMONRW16000254 
DKRIVER4097 ,DKMONRW16000255 
DKRIVER7676 ,DKMONRW16000256 
DKRIVER6834 ,DKMONRW16000257 
DKRIVER3185 ,DKMONRW16000258 
DKRIVER223,DKMONRW16000260 
DKRIVER3471 ,DKMONRW16000267 
DKRIVER4024 ,DKMONRW16000268 
DKRIVER5782 ,DKMONRW16000269 
DKRIVER5073 ,DKMONRW16000270 
DKRIVER7749 ,DKMONRW16000271 
DKRIVER7286 ,DKMONRW16000272 
DKRIVER2535 ,DKMONRW16000273 
DKRIVER2607 ,DKMONRW16000276 
DKRIVER6780 ,DKMONRW16000279 
DKRIVER6085 ,DKMONRW16000280 
DKRIVER3285 ,DKMONRW16000314 
DKRIVER6499 ,DKMONRW16000315 
DKRIVER6824 ,DKMONRW16000316 
DKRIVER5231 ,DKMONRW16000317 
DKRIVER7604 ,DKMONRW16000318 
DKRIVER6420 ,DKMONRW16000319 
DKRIVER4286 ,DKMONRW16000414 
DKRIVER6195 ,DKMONRW16000415 
DKRIVER6483 ,DKMONRW16000416 
DKRIVER6386 ,DKMONRW16000421 
DKRIVER7026 ,DKMONRW16000435 
DKRIVER3116 ,DKMONRW16000443 
DKRIVER5579 ,DKMONRW16000445 
DKRIVER5579 ,DKMONRW16000449 
DKRIVER5579 ,DKMONRW16000451 
DKRIVER6567 ,DKMONRW16000454 
DKRIVER6235 ,DKMONRW16000464 
DKRIVER3800 ,DKMONRW16000470 
DKRIVER2567 ,DKMONRW16000478 
DKRIVER2567 ,DKMONRW16000479 
DKRIVER7770 ,DKMONRW16000488 
DKRIVER6314 ,DKMONRW16000493 
DKRIVER6314 ,DKMONRW16000494 
DKRIVER6314 ,DKMONRW16000496 
DKRIVER2367 ,DKMONRW16000498 
DKRIVER6990 ,DKMONRW16000500 
DKRIVER6580 ,DKMONRW16000501 
DKRIVER8121 ,DKMONRW16000504 
DKRIVER8121 ,DKMONRW16000507 
DKRIVER2678 ,DKMONRW16000508 
DKRIVER5014 ,DKMONRW16000511 
DKRIVER5014 ,DKMONRW16000513 
DKRIVER501,DKMONRW16000516 
DKRIVER3059 ,DKMONRW16000517 
DKRIVER6289 ,DKMONRW16000522 
DKRIVER6289 ,DKMONRW16000525 
DKRIVER3607 ,DKMONRW16000528 
DKRIVER2311 ,DKMONRW16000547 
DKRIVER2323 ,DKMONRW16000554 
DKRIVER2323 ,DKMONRW16000557 
DKRIVER6754 ,DKMONRW16000564 
DKRIVER6796 ,DKMONRW16000575 
DKRIVER2323 ,DKMONRW16000592 
DKRIVER3410 ,DKMONRW16000593 
DKRIVER4590 ,DKMONRW16000595 
DKRIVER3626 ,DKMONRW16000604 
DKRIVER5231 ,DKMONRW16000608 
DKRIVER6067 ,DKMONRW16000610 
DKRIVER2884 ,DKMONRW16000630 
DKRIVER5300 ,DKMONRW16000635 
DKRIVER5300 ,DKMONRW16000636 
DKRIVER4024 ,DKMONRW16000638 
DKRIVER5300 ,DKMONRW16000640 
DKRIVER2931 ,DKMONRW16000644 
DKRIVER2447 ,DKMONRW16000649 
DKRIVER7749 ,DKMONRW16000652 
DKRIVER7749 ,DKMONRW16000654 
DKRIVER7749 ,DKMONRW16000655 
DKRIVER7749 ,DKMONRW16000658 
DKRIVER1675 ,DKMONRW16000663 
DKRIVER3471 ,DKMONRW16000669 
DKRIVER3471 ,DKMONRW16000670 
DKRIVER1555 ,DKMONRW16000671 
DKRIVER7313 ,DKMONRW16000673 
DKRIVER1887 ,DKMONRW16000676 
DKRIVER1887 ,DKMONRW16000677 
DKRIVER4137 ,DKMONRW16000681 
DKRIVER922,DKMONRW16000682 
DKRIVER2701 ,DKMONRW16000687 
DKRIVER6556 ,DKMONRW16000693 
DKRIVER4787 ,DKMONRW16000701 
DKRIVER4709 ,DKMONRW16000713 
DKRIVER714,DKMONRW16000718 
DKRIVER2253 ,DKMONRW16000721 
DKRIVER4926 ,DKMONRW16000725 
DKRIVER1125 ,DKMONRW16000726 
DKRIVER2535 ,DKMONRW16000731 
DKRIVER4531 ,DKMONRW16000737 
DKRIVER4531 ,DKMONRW16000738 
DKRIVER4531 ,DKMONRW16000739 
DKRIVER4531 ,DKMONRW16000741 
DKRIVER3992 ,DKMONRW16000744 
DKRIVER3992 ,DKMONRW16000746 
DKRIVER3992 ,DKMONRW16000747 
DKRIVER5427 ,DKMONRW16000751 
DKRIVER6635 ,DKMONRW16000754 
DKRIVER5017 ,DKMONRW16000762 
DKRIVER5017 ,DKMONRW16000763 
DKRIVER7463 ,DKMONRW16000773 
DKRIVER4599 ,DKMONRW16000777 
DKRIVER5934 ,DKMONRW16000781 
DKRIVER2953 ,DKMONRW16000788 
DKRIVER5030 ,DKMONRW16000796 
DKRIVER7553 ,DKMONRW16000801 
DKRIVER6475 ,DKMONRW16000802 
DKRIVER4682 ,DKMONRW16000804 
DKRIVER1677 ,DKMONRW16000807 
DKRIVER7610 ,DKMONRW16000809 
DKRIVER7403 ,DKMONRW16000815 
DKRIVER7286 ,DKMONRW16000821 
DKRIVER5883 ,DKMONRW16000826 
DKRIVER4373 ,DKMONRW16000844 
DKRIVER4097 ,DKMONRW16000847 
DKRIVER870,DKMONRW16000849 
DKRIVER2832 ,DKMONRW16000870 
DKRIVER2832 ,DKMONRW16000872 
DKRIVER7319 ,DKMONRW16000885 
DKRIVER6242 ,DKMONRW16000886 
DKRIVER3384 ,DKMONRW16000890 
DKRIVER5538 ,DKMONRW16000894 
DKRIVER6215 ,DKMONRW16000900 
DKRIVER2979 ,DKMONRW16000901 
DKRIVER2979 ,DKMONRW16000906 
DKRIVER7782 ,DKMONRW16000907 
DKRIVER7666 ,DKMONRW16000910 
DKRIVER7782 ,DKMONRW16000913 
DKRIVER7782 ,DKMONRW16000914 
DKRIVER5269 ,DKMONRW16000916 
DKRIVER6402 ,DKMONRW16000918 
DKRIVER2855 ,DKMONRW16000920 
DKRIVER8227 ,DKMONRW16000921 
DKRIVER2209 ,DKMONRW16000926 
DKRIVER5903 ,DKMONRW16000927 
DKRIVER3283 ,DKMONRW16000929 
DKRIVER2276 ,DKMONRW16000930 
DKRIVER223,DKMONRW16000936 
DKRIVER2207 ,DKMONRW16000937 
DKRIVER7753 ,DKMONRW16000945 
DKRIVER8452 ,DKMONRW16000946 
DKRIVER8452 ,DKMONRW16000947 
DKRIVER7767 ,DKMONRW16000948 
DKRIVER2697 ,DKMONRW16000958 
DKRIVER1357 ,DKMONRW16000964 
DKRIVER1015 ,DKMONRW16000967 
DKRIVER7624 ,DKMONRW16000968 
DKRIVER3096 ,DKMONRW16000971 
DKRIVER2963 ,DKMONRW16000972 
DKRIVER6834 ,DKMONRW16000979 
DKRIVER4140 ,DKMONRW16000983 
DKRIVER4905 ,DKMONRW16000985 
DKRIVER2119 ,DKMONRW16000986 
DKRIVER1516 ,DKMONRW16000988 
DKRIVER4286 ,DKMONRW16000992 
DKRIVER4138 ,DKMONRW16000994 
DKRIVER5339 ,DKMONRW16000998 
DKRIVER8121 ,DKMONRW16001002 
DKRIVER5654 ,DKMONRW16001008 
DKRIVER5654 ,DKMONRW16001011 
DKRIVER3733 ,DKMONRW16001013 
DKRIVER7555 ,DKMONRW16001015 
DKRIVER7519 ,DKMONRW16001017 
DKRIVER6432 ,DKMONRW16001019 
DKRIVER4144 ,DKMONRW16001023 
DKRIVER8227 ,DKMONRW16001026 
DKRIVER2832 ,DKMONRW16001030 
DKRIVER3218 ,DKMONRW16001042 
DKRIVER2064 ,DKMONRW16001045 
DKRIVER2064 ,DKMONRW16001047 
DKRIVER2064 ,DKMONRW16001048 
DKRIVER366,DKMONRW16001051 
DKRIVER1169 ,DKMONRW16001055 
DKRIVER3271 ,DKMONRW16001059 
DKRIVER3271 ,DKMONRW16001061 
DKRIVER1325 ,DKMONRW16001069 
DKRIVER4981 ,DKMONRW16001072 
DKRIVER6820 ,DKMONRW16001076 
DKRIVER7670 ,DKMONRW16001081 
DKRIVER7676 ,DKMONRW16001089 
DKRIVER4938 ,DKMONRW16001093 
DKRIVER4938 ,DKMONRW16001095 
DKRIVER2883 ,DKMONRW16001098 
DKRIVER3467 ,DKMONRW16001101 
DKRIVER2802 ,DKMONRW16001109 
DKRIVER1021 ,DKMONRW16001114 
DKRIVER6177 ,DKMONRW16001120 
DKRIVER6177 ,DKMONRW16001121 
DKRIVER6156 ,DKMONRW16001124 
DKRIVER7564 ,DKMONRW16001139 
DKRIVER1931 ,DKMONRW16001149 
DKRIVER4512 ,DKMONRW16001154 
DKRIVER6387 ,DKMONRW16001169 
DKRIVER2157 ,DKMONRW16001170 
DKRIVER4905 ,DKMONRW16001172 
DKRIVER223,DKMONRW16001268 
DKRIVER3116 ,DKMONRW16001269 
DKRIVER3096 ,DKMONRW16001271 
DKRIVER4144 ,DKMONRW16001273 
DKRIVER6483 ,DKMONRW16001274 
DKRIVER7770 ,DKMONRW16001275 
DKRIVER5934 ,DKMONRW16001277 
DKRIVER6780 ,DKMONRW16001278 
DKRIVER4373 ,DKMONRW16001279 
DKRIVER2701 ,DKMONRW16001280 
DKRIVER6522 ,DKMONRW16001311 
DKRIVER3714 ,DKMONRW16001312 
DKRIVER6834 ,DKMONRW16001313 
DKRIVER2157 ,DKMONRW16001332 
DKRIVER6747 ,DKMONRW17000007 
DKRIVER8297 ,DKMONRW17002001 
DKRIVER2790 ,DKMONRW17002002 
DKRIVER4211 ,DKMONRW17002003 
DKRIVER2149 ,DKMONRW17002013 
DKRIVER117,DKMONRW17002032 
DKRIVER310,DKMONRW17002040 
DKRIVER5828 ,DKMONRW17002046 
DKRIVER3854 ,DKMONRW17002048 
DKRIVER6002 ,DKMONRW17002050 
DKRIVER310,DKMONRW17002053 
DKRIVER3847 ,DKMONRW17002054 
DKRIVER3083 ,DKMONRW17002064 
DKRIVER3083 ,DKMONRW17002071 
DKRIVER3083 ,DKMONRW17002072 
DKRIVER6862 ,DKMONRW17002079 
DKRIVER5809 ,DKMONRW17002081 
DKRIVER5801 ,DKMONRW17002082 
DKRIVER1908 ,DKMONRW17002083 
DKRIVER6781 ,DKMONRW17002086 
DKRIVER2877 ,DKMONRW17002091 
DKRIVER2877 ,DKMONRW17002092 
DKRIVER6685 ,DKMONRW17002094 
DKRIVER3321 ,DKMONRW17002100 
DKRIVER729,DKMONRW17002105 
DKRIVER3194 ,DKMONRW17002106 
DKRIVER2730 ,DKMONRW17002109 
DKRIVER7675 ,DKMONRW17002111 
DKRIVER729,DKMONRW17002113 
DKRIVER729,DKMONRW17002114 
DKRIVER7108 ,DKMONRW17002115 
DKRIVER7108 ,DKMONRW17002116 
DKRIVER7108 ,DKMONRW17002117 
DKRIVER7675 ,DKMONRW17002119 
DKRIVER6295 ,DKMONRW17002121 
DKRIVER7381 ,DKMONRW17002127 
DKRIVER7381 ,DKMONRW17002128 
DKRIVER6862 ,DKMONRW17002137 
DKRIVER7680 ,DKMONRW17002140 
DKRIVER1782 ,DKMONRW17002141 
DKRIVER4845 ,DKMONRW17002142 
DKRIVER6491 ,DKMONRW17002144 
DKRIVER2524 ,DKMONRW17002145 
DKRIVER4161 ,DKMONRW17002146 
DKRIVER2730 ,DKMONRW17002151 
DKRIVER675,DKMONRW17002152 
DKRIVER7680 ,DKMONRW17002154 
DKRIVER7680 ,DKMONRW17002155 
DKRIVER7480 ,DKMONRW17002157 
DKRIVER7563 ,DKMONRW17002159 
DKRIVER7563 ,DKMONRW17002160 
DKRIVER4039 ,DKMONRW17002162 
DKRIVER2149 ,DKMONRW17002165 
DKRIVER6354 ,DKMONRW17002168 
DKRIVER2149 ,DKMONRW17002170 
DKRIVER3847 ,DKMONRW17002174 
DKRIVER1908 ,DKMONRW17002176 
DKRIVER2524 ,DKMONRW17002177 
DKRIVER4039 ,DKMONRW17002182 
DKRIVER7563 ,DKMONRW17002186 
DKRIVER7563 ,DKMONRW17002187 
DKRIVER7563 ,DKMONRW17002188 
DKRIVER6354 ,DKMONRW17002189 
DKRIVER6354 ,DKMONRW17002190 
DKRIVER310,DKMONRW17002194 
DKRIVER7108 ,DKMONRW17002197 
DKRIVER7108 ,DKMONRW17002198 
DKRIVER2149 ,DKMONRW17002199 
DKRIVER2708 ,DKMONRW17002203 
DKRIVER6445 ,DKMONRW17002208 
DKRIVER5337 ,DKMONRW17002212 
DKRIVER4039 ,DKMONRW17002218 
DKRIVER1782 ,DKMONRW17002219 
DKRIVER6002 ,DKMONRW17002221 
DKRIVER8297 ,DKMONRW17002224 
DKRIVER7905 ,DKMONRW18000005 
DKRIVER7062 ,DKMONRW18000040 
DKRIVER7906 ,DKMONRW18000041 
DKRIVER1721 ,DKMONRW18000059 
DKRIVER3195 ,DKMONRW18000070 
DKRIVER7271 ,DKMONRW18000075 
DKRIVER2707 ,DKMONRW18000077 
DKRIVER7128 ,DKMONRW18000078 
DKRIVER4550 ,DKMONRW18000083 
DKRIVER291,DKMONRW18000095 
DKRIVER704,DKMONRW18000096 
DKRIVER5792 ,DKMONRW18000132 
DKRIVER6636 ,DKMONRW18000175 
DKRIVER3195 ,DKMONRW18000189 
DKRIVER8542 ,DKMONRW18000190 
DKRIVER6221 ,DKMONRW18000193 
DKRIVER34,DKMONRW18000194 
DKRIVER5428 ,DKMONRW18000198 
DKRIVER7053 ,DKMONRW18000218 
DKRIVER725,DKMONRW18000219 
DKRIVER8414 ,DKMONRW18000220 
DKRIVER6258 ,DKMONRW18000327 
DKRIVER7283 ,DKMONRW18000337 
DKRIVER7678 ,DKMONRW18000338 
DKRIVER7678 ,DKMONRW18000340 
DKRIVER7678 ,DKMONRW18000341 
DKRIVER3612 ,DKMONRW18000344 
DKRIVER5119 ,DKMONRW18000357 
DKRIVER6434 ,DKMONRW18000361 
DKRIVER6636 ,DKMONRW18000366 
DKRIVER2080 ,DKMONRW18000367 
DKRIVER1417 ,DKMONRW18000369 
DKRIVER4846 ,DKMONRW18000370 
DKRIVER7233 ,DKMONRW18000379 
DKRIVER4545 ,DKMONRW18000385 
DKRIVER1370 ,DKMONRW18000387 
DKRIVER8245 ,DKMONRW18000388 
DKRIVER6533 ,DKMONRW18000391 
DKRIVER6533 ,DKMONRW18000393 
DKRIVER7271 ,DKMONRW18000400 
DKRIVER5792 ,DKMONRW18000403 
DKRIVER3758 ,DKMONRW18000406 
DKRIVER7141 ,DKMONRW18000408 
DKRIVER8414 ,DKMONRW18000409 
DKRIVER6006 ,DKMONRW18000413 
DKRIVER6006 ,DKMONRW18000414 
DKRIVER34,DKMONRW18000420 
DKRIVER34,DKMONRW18000421 
DKRIVER34,DKMONRW18000423 
DKRIVER34,DKMONRW18000427 
DKRIVER34,DKMONRW18000430 
DKRIVER34,DKMONRW18000431 
DKRIVER444,DKMONRW18000434 
DKRIVER5415 ,DKMONRW18000442 
DKRIVER5882 ,DKMONRW18000443 
DKRIVER5882 ,DKMONRW18000444 
DKRIVER5882 ,DKMONRW18000445 
DKRIVER6253 ,DKMONRW18000448 
DKRIVER6336 ,DKMONRW18000467 
DKRIVER6336 ,DKMONRW18000468 
DKRIVER3485 ,DKMONRW18000470 
DKRIVER8541 ,DKMONRW18000484 
DKRIVER1540 ,DKMONRW18000490 
DKRIVER6737 ,DKMONRW18000501 
DKRIVER6737 ,DKMONRW18000507 
DKRIVER6952 ,DKMONRW18000517 
DKRIVER346,DKMONRW18000520 
DKRIVER1541 ,DKMONRW18000528 
DKRIVER7706 ,DKMONRW18000535 
DKRIVER6259 ,DKMONRW18000538 
DKRIVER6615 ,DKMONRW18000544 
DKRIVER1263 ,DKMONRW18000549 
DKRIVER2879 ,DKMONRW18000551 
DKRIVER6253 ,DKMONRW18000552 
DKRIVER8029 ,DKMONRW18000557 
DKRIVER1721 ,DKMONRW18000561 
DKRIVER1721 ,DKMONRW18000566 
DKRIVER5428 ,DKMONRW18000567 
DKRIVER5428 ,DKMONRW18000569 
DKRIVER3133 ,DKMONRW18000570 
DKRIVER1721 ,DKMONRW18000574 
DKRIVER1721 ,DKMONRW18000576 
DKRIVER1721 ,DKMONRW18000578 
DKRIVER3133 ,DKMONRW18000584 
DKRIVER2063 ,DKMONRW18000596 
DKRIVER2063 ,DKMONRW18000598 
DKRIVER2063 ,DKMONRW18000600 
DKRIVER2063 ,DKMONRW18000604 
DKRIVER5999 ,DKMONRW18000606 
DKRIVER2063 ,DKMONRW18000610 
DKRIVER2063 ,DKMONRW18000612 
DKRIVER2063 ,DKMONRW18000613 
DKRIVER6224 ,DKMONRW18000615 
DKRIVER7706 ,DKMONRW18000632 
DKRIVER3944 ,DKMONRW18000633 
DKRIVER7706 ,DKMONRW18000638 
DKRIVER6209 ,DKMONRW18000641 
DKRIVER7308 ,DKMONRW18000643 
DKRIVER7308 ,DKMONRW18000644 
DKRIVER7271 ,DKMONRW18000647 
DKRIVER6259 ,DKMONRW18000651 
DKRIVER6259 ,DKMONRW18000652 
DKRIVER1739 ,DKMONRW18000654 
DKRIVER7308 ,DKMONRW18000655 
DKRIVER5792 ,DKMONRW18000659 
DKRIVER6850 ,DKMONRW18000662 
DKRIVER3279 ,DKMONRW18000670 
DKRIVER8542 ,DKMONRW18000672 
DKRIVER5977 ,DKMONRW18000673 
DKRIVER5977 ,DKMONRW18000674 
DKRIVER2267 ,DKMONRW18000675 
DKRIVER2153 ,DKMONRW18000676 
DKRIVER1129 ,DKMONRW18000688 
DKRIVER6950 ,DKMONRW18000690 
DKRIVER8163 ,DKMONRW18000693 
DKRIVER8163 ,DKMONRW18000694 
DKRIVER8425 ,DKMONRW18000696 
DKRIVER4407 ,DKMONRW18000701 
DKRIVER5693 ,DKMONRW18000724 
DKRIVER4890 ,DKMONRW18000728 
DKRIVER4550 ,DKMONRW18000732 
